Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83985;07/09/1962;1200;14;;9.2;;;;;;
83985;08/09/1962;0000;;16.3;;;1.5;12.08;66.25;6;
83985;08/09/1962;1200;15;;6.2;;;;;;
83985;09/09/1962;0000;;17.2;;;3.3;11.8;79.5;1.333333;
83985;09/09/1962;1200;0;;3;;;;;;
83985;10/09/1962;0000;;17.5;;;1.7;12.5;88.5;2;
83985;10/09/1962;1200;0;;2.5;;;;;;
83985;11/09/1962;0000;;14.4;;;1.1;8.78;73.25;6;
83985;11/09/1962;1200;0;;3.1;;;;;;
83985;12/09/1962;0000;;16.7;;;2.2;10.06;70;6;
83985;12/09/1962;1200;0;;-2.1;;;;;;
83985;13/09/1962;0000;;17.2;;;3.2;13.44;68.25;7.333333;
83985;13/09/1962;1200;0;;6.4;;;;;;
83985;14/09/1962;0000;;18.6;;;4.1;15.08;82.5;6.666667;
83985;14/09/1962;1200;0;;9.8;;;;;;
83985;15/09/1962;0000;;19.8;;;2.6;16;77.75;1.333333;
83985;15/09/1962;1200;0;;9.5;;;;;;
83985;16/09/1962;0000;;21.7;;;1.1;17.36;88.5;6.666667;
83985;16/09/1962;1200;6.7;;11.4;;;;;;
83985;17/09/1962;0000;;20.4;;;1.4;17.06;73.25;5.333333;
83985;17/09/1962;1200;16.2;;12.2;;;;;;
83985;18/09/1962;0000;;18.2;;;1.4;12.48;80.25;5.333333;
83985;18/09/1962;1200;27.4;;5.5;;;;;;
83985;19/09/1962;0000;;18.1;;;2;13.44;67.75;5.333333;
83985;19/09/1962;1200;0;;6.2;;;;;;
83985;20/09/1962;0000;;16.5;;;1.2;13.52;72.75;6.666667;
83985;20/09/1962;1200;0;;8.3;;;;;;
83985;21/09/1962;0000;;17.4;;;2.2;13.58;75.25;6;
83985;21/09/1962;1200;0.6;;7.2;;;;;;
83985;22/09/1962;0000;;19.6;;;1;13.88;78.5;3.333333;
83985;22/09/1962;1200;0;;8.8;;;;;;
83985;23/09/1962;0000;;18.6;;;3.2;13.9;61;4;
83985;23/09/1962;1200;0;;6.2;;;;;;
83985;24/09/1962;0000;;19.7;;;3.7;15.44;90;2;
83985;24/09/1962;1200;0;;9.5;;;;;;
83985;25/09/1962;0000;;21.1;;;1;15.66;88.5;3.333333;
83985;25/09/1962;1200;0.5;;9.3;;;;;;
83985;26/09/1962;0000;;21.4;;;2.7;16.36;77.25;4.666667;
83985;26/09/1962;1200;0;;9.5;;;;;;
83985;27/09/1962;0000;;21.8;;;2.9;17.14;79.5;2.666667;
83985;27/09/1962;1200;0;;10.5;;;;;;
83985;28/09/1962;0000;;18.8;;;0.3;14;53.25;7.333333;
83985;28/09/1962;1200;0;;8.3;;;;;;
83985;29/09/1962;0000;;20.8;;;5.8;15.4;89;4;
83985;29/09/1962;1200;0;;11.2;;;;;;
83985;30/09/1962;0000;;22.1;;;3.2;16.12;80.75;0.666667;
83985;30/09/1962;1200;0;;10.8;;;;;;
83985;01/10/1962;0000;;19.5;;;4.2;12.82;75.75;0.666667;
83985;01/10/1962;1200;0;;6.6;;;;;;
83985;02/10/1962;0000;;19.7;;;2.2;13.56;70.5;4;
83985;02/10/1962;1200;0;;1.2;;;;;;
83985;03/10/1962;0000;;20.9;;;2;16.08;90.25;3.333333;
83985;03/10/1962;1200;0;;7.4;;;;;;
83985;04/10/1962;0000;;20.2;;;0.7;16.52;82;1.333333;
83985;04/10/1962;1200;14.3;;11.5;;;;;;
83985;05/10/1962;0000;;22.5;;;1.3;16.14;83.75;1.333333;
83985;05/10/1962;1200;6.7;;7.9;;;;;;
83985;06/10/1962;0000;;22.4;;;1.1;17.14;77.25;6.666667;
83985;06/10/1962;1200;0;;12.3;;;;;;
83985;07/10/1962;0000;;19.3;;;1.1;14.34;73.75;2.666667;
83985;07/10/1962;1200;11.2;;8.9;;;;;;
83985;08/10/1962;0000;;17.4;;;1.6;11.92;71;6.666667;
83985;08/10/1962;1200;16;;5.8;;;;;;
83985;09/10/1962;0000;;21.3;;;2.1;13.22;64.25;4.666667;
83985;09/10/1962;1200;0;;3.2;;;;;;
83985;10/10/1962;0000;;16.2;;;4.8;11.18;66.5;7.333333;
83985;10/10/1962;1200;0;;2.7;;;;;;
83985;11/10/1962;0000;;15.5;;;3.6;10.94;84.25;5.333333;
83985;11/10/1962;1200;0;;4.1;;;;;;
83985;12/10/1962;0000;;16.7;;;2.7;11.8;74.25;2.666667;
83985;12/10/1962;1200;0;;5.6;;;;;;
83985;13/10/1962;0000;;19.2;;;2.6;13.84;70.75;4.666667;
83985;13/10/1962;1200;0;;5.2;;;;;;
83985;14/10/1962;0000;;19.5;;;2.2;13.74;73.75;2.666667;
83985;14/10/1962;1200;0;;8.1;;;;;;
83985;15/10/1962;0000;;21.7;;;2.5;17.02;74;4;
83985;15/10/1962;1200;0;;10.3;;;;;;
83985;16/10/1962;0000;;24.5;;;3.4;19.44;80.75;6.666667;
83985;16/10/1962;1200;0;;12.8;;;;;;
83985;17/10/1962;0000;;18.1;;;2.1;13.68;86.5;7.8;
83985;17/10/1962;1200;11.2;;8.3;;;;;;
83985;18/10/1962;0000;;18;;;2.3;14.22;71.75;0.666667;
83985;18/10/1962;1200;0;;7.6;;;;;;
83985;19/10/1962;0000;;20.6;;;4.1;14.54;58.25;10;
83985;19/10/1962;1200;0;;6.3;;;;;;
83985;20/10/1962;0000;;18.5;;;0.4;12.2;71.5;4;
83985;20/10/1962;1200;0;;4.8;;;;;;
83985;21/10/1962;0000;;20.6;;;2.7;13.08;73.25;3.333333;
83985;21/10/1962;1200;0;;4.6;;;;;;
83985;22/10/1962;0000;;23.6;;;3.1;16.66;71;6;
83985;22/10/1962;1200;0;;3;;;;;;
83985;23/10/1962;0000;;24.1;;;3.6;17.76;82;3.333333;
83985;23/10/1962;1200;0;;11.2;;;;;;
83985;24/10/1962;0000;;24.1;;;3.9;19.26;66.5;8.666667;
83985;24/10/1962;1200;0;;13.1;;;;;;
83985;25/10/1962;0000;;28.3;;;3.5;20.52;81.5;4.666667;
83985;25/10/1962;1200;0;;13.1;;;;;;
83985;26/10/1962;0000;;24.6;;;0.2;20.02;81.25;2;
83985;26/10/1962;1200;0;;12.9;;;;;;
83985;27/10/1962;0000;;21.4;;;1.4;16.68;91;1.333333;
83985;27/10/1962;1200;0;;11.2;;;;;;
83985;28/10/1962;0000;;23.5;;;1.8;17.94;63.25;5.333333;
83985;28/10/1962;1200;31.4;;12.3;;;;;;
83985;29/10/1962;0000;;22.6;;;4.1;17.64;76.25;4;
83985;29/10/1962;1200;0;;11.7;;;;;;
83985;30/10/1962;0000;;22.1;;;2.3;18.26;84;1.333333;
83985;30/10/1962;1200;0;;13.2;;;;;;
83985;31/10/1962;0000;;22.7;;;2.8;17.5;89.25;1.333333;
83985;31/10/1962;1200;0;;11.8;;;;;;
83985;01/11/1962;0000;;22.2;;;1.8;17.1;79.5;2.666667;
83985;01/11/1962;1200;0;;11.6;;;;;;
83985;02/11/1962;0000;;22.2;;;0.9;18.18;73.75;2.666667;
83985;02/11/1962;1200;0;;13.2;;;;;;
83985;03/11/1962;0000;;28.3;;;2.2;20.9;61.5;2;
83985;03/11/1962;1200;0;;11;;;;;;
83985;04/11/1962;0000;;27.6;;;2.6;21.8;78.75;5.333333;
83985;04/11/1962;1200;0;;16.3;;;;;;
83985;05/11/1962;0000;;28.7;;;3.7;22.78;73.25;4;
83985;05/11/1962;1200;0;;17.6;;;;;;
83985;06/11/1962;0000;;22.4;;;4.2;15.38;82.5;6;
83985;06/11/1962;1200;0;;9;;;;;;
83985;07/11/1962;0000;;21.4;;;4.9;16.14;75.25;3.333333;
83985;07/11/1962;1200;0;;6.9;;;;;;
83985;08/11/1962;0000;;24.2;;;3.9;18.22;48;4;
83985;08/11/1962;1200;0;;8.2;;;;;;
83985;09/11/1962;0000;;21.4;;;0.6;16.6;67.75;8;
83985;09/11/1962;1200;0;;10.8;;;;;;
83985;10/11/1962;0000;;23.1;;;4.8;17.74;72.5;3.333333;
83985;10/11/1962;1200;0;;11.5;;;;;;
83985;11/11/1962;0000;;24.2;;;2;19.58;62.75;3.333333;
83985;11/11/1962;1200;0;;9.3;;;;;;
83985;12/11/1962;0000;;26.2;;;4.9;20.74;71.5;4.666667;
83985;12/11/1962;1200;0;;16.8;;;;;;
83985;13/11/1962;0000;;28.8;;;5.4;22.18;72.75;2;
83985;13/11/1962;1200;0;;17.6;;;;;;
83985;14/11/1962;0000;;29;;;3.4;23.7;65;1.333333;
83985;14/11/1962;1200;0;;18;;;;;;
83985;15/11/1962;0000;;27.8;;;4.9;21.66;83.5;1.333333;
83985;15/11/1962;1200;0;;17.8;;;;;;
83985;16/11/1962;0000;;23.1;;;4.1;17.9;65.25;2.666667;
83985;16/11/1962;1200;0;;12.9;;;;;;
83985;17/11/1962;0000;;23.8;;;3.9;19.26;78.25;3.333333;
83985;17/11/1962;1200;0;;13.8;;;;;;
83985;18/11/1962;0000;;24.1;;;4.2;21.28;77.5;3.333333;
83985;18/11/1962;1200;0;;17.6;;;;;;
83985;19/11/1962;0000;;24.8;;;2.6;20.9;86.75;0.666667;
83985;19/11/1962;1200;9.4;;19;;;;;;
83985;20/11/1962;0000;;24.4;;;1.4;19.86;82.5;4;
83985;20/11/1962;1200;5.2;;17;;;;;;
83985;21/11/1962;0000;;21.2;;;5.6;15.02;78.5;1.333333;
83985;21/11/1962;1200;0;;11.2;;;;;;
83985;22/11/1962;0000;;22.4;;;5;14.66;78.75;0.666667;
83985;22/11/1962;1200;0;;7.4;;;;;;
83985;23/11/1962;0000;;25.4;;;3.5;19.98;71;2;
83985;23/11/1962;1200;0;;9.8;;;;;;
83985;24/11/1962;0000;;32.6;;;3.1;23.74;83.5;1.333333;
83985;24/11/1962;1200;0;;16.8;;;;;;
83985;25/11/1962;0000;;25.4;;;6.8;19.9;70.5;0;
83985;25/11/1962;1200;0;;15.8;;;;;;
83985;26/11/1962;0000;;31.7;;;2.8;23.24;72.75;2.666667;
83985;26/11/1962;1200;0;;16;;;;;;
83985;27/11/1962;0000;;31.2;;;4.9;24.46;76.25;2;
83985;27/11/1962;1200;0;;20;;;;;;
83985;28/11/1962;0000;;34;;;3.5;25.26;76.5;4.666667;
83985;28/11/1962;1200;0;;20.2;;;;;;
83985;29/11/1962;0000;;25.4;;;8.9;20.74;76.75;3.333333;
83985;29/11/1962;1200;4.4;;18.4;;;;;;
83985;30/11/1962;0000;;23.2;;;2.9;17.46;74;3.333333;
83985;30/11/1962;1200;0;;12.8;;;;;;
83985;01/12/1962;0000;;26.6;;;4.4;21.78;74.5;3.333333;
83985;01/12/1962;1200;0;;15.4;;;;;;
83985;02/12/1962;0000;;28.3;;;4.1;22.8;82;3.333333;
83985;02/12/1962;1200;0;;19;;;;;;
83985;03/12/1962;0000;;22.1;;;2.1;17.06;81.5;4.666667;
83985;03/12/1962;1200;6.5;;13.9;;;;;;
83985;04/12/1962;0000;;23.4;;;3.4;17.82;74.5;5.333333;
83985;04/12/1962;1200;0;;10.8;;;;;;
83985;05/12/1962;0000;;23.8;;;3.2;17.5;76.25;2.666667;
83985;05/12/1962;1200;0;;11;;;;;;
83985;06/12/1962;0000;;24.2;;;5.1;19.66;75.75;2.666667;
83985;06/12/1962;1200;0;;15.6;;;;;;
83985;07/12/1962;0000;;25.8;;;5.8;20.66;77.75;4;
83985;07/12/1962;1200;0;;15.6;;;;;;
83985;08/12/1962;0000;;30;;;5.4;23.14;72.75;2;
83985;08/12/1962;1200;0;;16.8;;;;;;
83985;09/12/1962;0000;;27.8;;;4.1;22.12;86.75;0;
83985;09/12/1962;1200;1.6;;18.2;;;;;;
83985;10/12/1962;0000;;29.4;;;2.2;23.3;77.25;3.333333;
83985;10/12/1962;1200;0;;17.8;;;;;;
83985;11/12/1962;0000;;29.2;;;4;22.82;85.25;2.666667;
83985;11/12/1962;1200;3.2;;19;;;;;;
83985;12/12/1962;0000;;28.1;;;1.9;22.76;85.75;2.666667;
83985;12/12/1962;1200;4;;19;;;;;;
83985;13/12/1962;0000;;25.8;;;3.9;21.32;75.75;1.333333;
83985;13/12/1962;1200;0;;14.2;;;;;;
83985;14/12/1962;0000;;26.4;;;2.4;20.14;78;2;
83985;14/12/1962;1200;0;;14.2;;;;;;
83985;15/12/1962;0000;;25.8;;;6.4;20.9;68.75;4;
83985;15/12/1962;1200;0;;16.6;;;;;;
83985;16/12/1962;0000;;28.6;;;6.4;22.42;82.75;3.333333;
83985;16/12/1962;1200;0;;18.4;;;;;;
83985;17/12/1962;0000;;32;;;4.2;22.26;81.75;0.666667;
83985;17/12/1962;1200;0;;18;;;;;;
83985;18/12/1962;0000;;26.8;;;2.6;20.38;72.5;2;
83985;18/12/1962;1200;0;;14.4;;;;;;
83985;19/12/1962;0000;;26.7;;;3.5;21.52;80.75;3.333333;
83985;19/12/1962;1200;0;;15.2;;;;;;
83985;20/12/1962;0000;;29.4;;;4.6;24.42;76.5;2;
83985;20/12/1962;1200;0;;19.4;;;;;;
83985;21/12/1962;0000;;30.4;;;4.8;23.18;80.25;1.333333;
83985;21/12/1962;1200;0;;19.2;;;;;;
83985;22/12/1962;0000;;29.7;;;4.2;24.32;74.25;2.666667;
83985;22/12/1962;1200;0;;18.4;;;;;;
83985;23/12/1962;0000;;35.7;;;3.4;25.7;72.5;2;
83985;23/12/1962;1200;0;;16.5;;;;;;
83985;24/12/1962;0000;;26.8;;;7.5;22.26;75.5;2.666667;
83985;24/12/1962;1200;0;;18;;;;;;
83985;25/12/1962;0000;;26.7;;;1.6;21.24;77;1.333333;
83985;25/12/1962;1200;0;;14.8;;;;;;
83985;26/12/1962;0000;;37.6;;;5.9;25.22;72.5;1.333333;
83985;26/12/1962;1200;0;;16.8;;;;;;
83985;27/12/1962;0000;;25.9;;;0.9;18.52;70;0.666667;
83985;27/12/1962;1200;0;;13.8;;;;;;
83985;28/12/1962;0000;;34.3;;;3.7;22.28;60.75;3.333333;
83985;28/12/1962;1200;0;;13;;;;;;
83985;29/12/1962;0000;;35.5;;;3.8;25.44;62.25;1.333333;
83985;29/12/1962;1200;0;;16.2;;;;;;
83985;30/12/1962;0000;;27.7;;;0.8;22.92;83.5;3.333333;
83985;30/12/1962;1200;0;;18.2;;;;;;
83985;31/12/1962;0000;;31.9;;;1.8;25.12;73.75;2.666667;
83985;31/12/1962;1200;0;;21;;;;;;
83985;01/01/1963;0000;;30.8;;;3.4;25.38;80;2.666667;
83985;01/01/1963;1200;0;;20.6;;;;;;
83985;02/01/1963;0000;;34.9;;;3.2;25.92;73.25;2;
83985;02/01/1963;1200;0;;19.6;;;;;;
83985;03/01/1963;0000;;25.2;;;4.2;21.74;87.75;5.333333;
83985;03/01/1963;1200;17.8;;19.8;;;;;;
83985;04/01/1963;0000;;27.4;;;0.7;22.82;89.25;3.333333;
83985;04/01/1963;1200;17.4;;19.6;;;;;;
83985;05/01/1963;0000;;30;;;2.9;24.18;79.5;4;
83985;05/01/1963;1200;32.4;;19.4;;;;;;
83985;06/01/1963;0000;;30.6;;;2.3;25.34;82.25;3.333333;
83985;06/01/1963;1200;0;;20.4;;;;;;
83985;07/01/1963;0000;;31.8;;;1.9;26.06;83.75;1.333333;
83985;07/01/1963;1200;6.2;;20.8;;;;;;
83985;08/01/1963;0000;;32;;;3.2;26.06;83.25;4;
83985;08/01/1963;1200;0;;23.2;;;;;;
83985;09/01/1963;0000;;30.8;;;2.1;25.78;78.25;3.333333;
83985;09/01/1963;1200;2.2;;23.6;;;;;;
83985;10/01/1963;0000;;24.4;;;4.9;18.58;71;2;
83985;10/01/1963;1200;0;;13.8;;;;;;
83985;11/01/1963;0000;;24.7;;;4.1;20.36;79.5;4;
83985;11/01/1963;1200;6;;16.2;;;;;;
83985;12/01/1963;0000;;24.8;;;4.5;21.62;65.75;2;
83985;12/01/1963;1200;0;;17.4;;;;;;
83985;13/01/1963;0000;;26.8;;;2.9;22.76;86;2.666667;
83985;13/01/1963;1200;0;;19.9;;;;;;
83985;14/01/1963;0000;;26.5;;;1.6;20.96;86.75;2;
83985;14/01/1963;1200;33.8;;17.2;;;;;;
83985;15/01/1963;0000;;27.6;;;1.4;23.3;79.5;0;
83985;15/01/1963;1200;9.2;;19.2;;;;;;
83985;16/01/1963;0000;;26.9;;;2.5;21.34;77.5;1.333333;
83985;16/01/1963;1200;0.8;;17.3;;;;;;
83985;17/01/1963;0000;;25;;;3.2;19.98;77;0.666667;
83985;17/01/1963;1200;0;;15;;;;;;
83985;18/01/1963;0000;;25.4;;;4.7;21.06;78.75;2;
83985;18/01/1963;1200;0;;17;;;;;;
83985;19/01/1963;0000;;27.2;;;5;23.06;83;4.666667;
83985;19/01/1963;1200;0;;18;;;;;;
83985;20/01/1963;0000;;29.7;;;3.2;23.48;82.5;1.333333;
83985;20/01/1963;1200;0;;17.2;;;;;;
83985;21/01/1963;0000;;29.4;;;2.9;24.86;79;2;
83985;21/01/1963;1200;0;;19.4;;;;;;
83985;22/01/1963;0000;;27.3;;;2.9;21.52;83.75;2;
83985;22/01/1963;1200;1.2;;18;;;;;;
83985;23/01/1963;0000;;26.4;;;3.3;19.86;78.75;2;
83985;23/01/1963;1200;0;;13.6;;;;;;
83985;24/01/1963;0000;;29.8;;;3.6;22.22;81;2.666667;
83985;24/01/1963;1200;0;;17.6;;;;;;
83985;25/01/1963;0000;;31.2;;;2.2;24.1;89;1.333333;
83985;25/01/1963;1200;0;;17.6;;;;;;
83985;26/01/1963;0000;;34.2;;;2.5;25.98;78.25;2.666667;
83985;26/01/1963;1200;0;;19;;;;;;
83985;27/01/1963;0000;;30.2;;;2.3;25.94;83.75;2;
83985;27/01/1963;1200;9.2;;22.2;;;;;;
83985;28/01/1963;0000;;26.2;;;3.4;23.5;82.25;3.333333;
83985;28/01/1963;1200;0;;21.2;;;;;;
83985;29/01/1963;0000;;25.6;;;1.6;23.5;78;3.333333;
83985;29/01/1963;1200;38.4;;21;;;;;;
83985;30/01/1963;0000;;27.2;;;2.4;22.82;84.75;2.666667;
83985;30/01/1963;1200;0;;19.6;;;;;;
83985;31/01/1963;0000;;26.8;;;3.1;22.7;70.5;3.333333;
83985;31/01/1963;1200;0;;19;;;;;;
83985;01/02/1963;0000;;26.8;;;3.1;21.7;80.5;3.333333;
83985;01/02/1963;1200;0;;16;;;;;;
83985;02/02/1963;0000;;29.2;;;4.2;25.04;76.5;3.333333;
83985;02/02/1963;1200;0;;18.4;;;;;;
83985;03/02/1963;0000;;30.2;;;2.1;24.5;85.5;0.666667;
83985;03/02/1963;1200;0;;19.8;;;;;;
83985;04/02/1963;0000;;29.4;;;1.6;24.1;79.75;2;
83985;04/02/1963;1200;0;;19.8;;;;;;
83985;05/02/1963;0000;;27.9;;;2.3;22.44;83.5;4;
83985;05/02/1963;1200;0;;18.6;;;;;;
83985;06/02/1963;0000;;25.6;;;4.4;20.66;68.25;2;
83985;06/02/1963;1200;17;;16.4;;;;;;
83985;07/02/1963;0000;;25.8;;;3.8;19.74;71.25;2;
83985;07/02/1963;1200;0;;13.4;;;;;;
83985;08/02/1963;0000;;27.1;;;4.2;21.96;81.75;3.333333;
83985;08/02/1963;1200;0;;16.6;;;;;;
83985;09/02/1963;0000;;28.5;;;5.3;22.6;71;3.333333;
83985;09/02/1963;1200;0;;18.4;;;;;;
83985;10/02/1963;0000;;29.4;;;4.4;23.38;82.5;0.666667;
83985;10/02/1963;1200;0;;18.3;;;;;;
83985;11/02/1963;0000;;27.2;;;2.8;24.06;83.5;3.333333;
83985;11/02/1963;1200;0;;20.2;;;;;;
83985;12/02/1963;0000;;31.6;;;2;24.86;81.75;0;
83985;12/02/1963;1200;0;;19.2;;;;;;
83985;13/02/1963;0000;;30.2;;;2.8;25.42;80.25;6;
83985;13/02/1963;1200;0;;21.8;;;;;;
83985;14/02/1963;0000;;29.8;;;4.3;25.74;87.25;7.333333;
83985;14/02/1963;1200;0;;23;;;;;;
83985;15/02/1963;0000;;30.4;;;3.4;25.58;88.75;4.666667;
83985;15/02/1963;1200;0;;22.8;;;;;;
83985;16/02/1963;0000;;31;;;3.9;25.74;80;3.333333;
83985;16/02/1963;1200;0;;22.6;;;;;;
83985;17/02/1963;0000;;33.6;;;3.5;26.56;84.5;1.333333;
83985;17/02/1963;1200;0;;23.6;;;;;;
83985;18/02/1963;0000;;27.2;;;2.7;23.94;87.5;4;
83985;18/02/1963;1200;46.4;;22.4;;;;;;
83985;19/02/1963;0000;;24.8;;;0.8;21.18;85.25;0.666667;
83985;19/02/1963;1200;30.1;;18.6;;;;;;
83985;20/02/1963;0000;;29.8;;;0.5;21.58;80.25;3.333333;
83985;20/02/1963;1200;1.8;;15.4;;;;;;
83985;21/02/1963;0000;;25.5;;;1;19.36;77.75;4;
83985;21/02/1963;1200;0;;14.2;;;;;;
83985;22/02/1963;0000;;26.9;;;1.9;21.4;72.75;2;
83985;22/02/1963;1200;0;;15.6;;;;;;
83985;23/02/1963;0000;;27.2;;;3;22.62;73.25;1.333333;
83985;23/02/1963;1200;0;;17.2;;;;;;
83985;24/02/1963;0000;;27.4;;;3.9;23.44;76.5;2.666667;
83985;24/02/1963;1200;0;;19.7;;;;;;
83985;25/02/1963;0000;;22.8;;;3;21.34;90;2.666667;
83985;25/02/1963;1200;6.6;;20;;;;;;
83985;26/02/1963;0000;;24.2;;;1.8;22.04;85.25;2;
83985;26/02/1963;1200;5.8;;19.5;;;;;;
83985;27/02/1963;0000;;26;;;1;23.02;91.75;2;
83985;27/02/1963;1200;5.4;;19.4;;;;;;
83985;28/02/1963;0000;;30.6;;;0.7;23.94;74.5;0.666667;
83985;28/02/1963;1200;6.2;;19.8;;;;;;
83985;01/03/1963;0000;;27.8;;;1.1;21.44;89.5;2;
83985;01/03/1963;1200;0;;18.7;;;;;;
83985;02/03/1963;0000;;27.4;;;1.2;21.38;88;0.666667;
83985;02/03/1963;1200;0;;17.6;;;;;;
83985;03/03/1963;0000;;29.2;;;2.5;24.28;73;2;
83985;03/03/1963;1200;0;;15.9;;;;;;
83985;04/03/1963;0000;;29.3;;;1.9;21.8;83;2.666667;
83985;04/03/1963;1200;0;;15.8;;;;;;
83985;05/03/1963;0000;;29.8;;;0.9;24.02;82.5;2.666667;
83985;05/03/1963;1200;0;;18.4;;;;;;
83985;06/03/1963;0000;;34.9;;;1.9;28.36;72.5;2.666667;
83985;06/03/1963;1200;0;;21.8;;;;;;
83985;07/03/1963;0000;;29.3;;;1;24.08;86;0;
83985;07/03/1963;1200;16.8;;19.1;;;;;;
83985;08/03/1963;0000;;24.5;;;0.8;20.3;71.75;1.333333;
83985;08/03/1963;1200;0;;16.4;;;;;;
83985;09/03/1963;0000;;25.2;;;0.8;20.56;70.5;4.666667;
83985;09/03/1963;1200;31.5;;14.6;;;;;;
83985;10/03/1963;0000;;29.2;;;1.4;22.06;77.25;2;
83985;10/03/1963;1200;0;;15.1;;;;;;
83985;11/03/1963;0000;;29.2;;;1.1;24.08;80.5;9.333333;
83985;11/03/1963;1200;0;;17.2;;;;;;
83985;12/03/1963;0000;;33.8;;;1.1;25.46;78;2.666667;
83985;12/03/1963;1200;0;;18.3;;;;;;
83985;13/03/1963;0000;;29.2;;;1.2;21.34;79.75;4;
83985;13/03/1963;1200;0;;13.3;;;;;;
83985;14/03/1963;0000;;27;;;1.1;22.74;66;2.666667;
83985;14/03/1963;1200;0;;15.7;;;;;;
83985;15/03/1963;0000;;25.2;;;1;22.98;77.25;1.333333;
83985;15/03/1963;1200;0;;18.1;;;;;;
83985;16/03/1963;0000;;28.1;;;0.6;22.42;79.75;0;
83985;16/03/1963;1200;0;;15.2;;;;;;
83985;17/03/1963;0000;;30.2;;;0.3;24.6;71.75;5.333333;
83985;17/03/1963;1200;9.6;;14.2;;;;;;
83985;18/03/1963;0000;;35.7;;;1.1;27.36;70;3.333333;
83985;18/03/1963;1200;0;;17.3;;;;;;
83985;19/03/1963;0000;;28.8;;;1.2;23;93.25;2;
83985;19/03/1963;1200;44.3;;17.6;;;;;;
83985;20/03/1963;0000;;25;;;0.2;20.74;98.5;1.333333;
83985;20/03/1963;1200;0;;16.8;;;;;;
83985;21/03/1963;0000;;24.5;;;0.4;20.82;79.75;2.666667;
83985;21/03/1963;1200;28.2;;15.3;;;;;;
83985;22/03/1963;0000;;24.5;;;1;21.76;60;6;
83985;22/03/1963;1200;0;;16.1;;;;;;
83985;23/03/1963;0000;;26.7;;;1.3;21.64;81;3.333333;
83985;23/03/1963;1200;0;;15.9;;;;;;
83985;24/03/1963;0000;;29;;;0.9;23.44;73.75;1.333333;
83985;24/03/1963;1200;0;;13.4;;;;;;
83985;25/03/1963;0000;;25.2;;;0.5;20.1;89.25;2;
83985;25/03/1963;1200;0;;15.2;;;;;;
83985;26/03/1963;0000;;28.8;;;1.3;23.3;74;6;
83985;26/03/1963;1200;28.2;;16.5;;;;;;
83985;27/03/1963;0000;;24.1;;;1.4;14.62;80.5;4.666667;
83985;27/03/1963;1200;0;;7.8;;;;;;
83985;28/03/1963;0000;;21.9;;;1.5;14.7;69.25;6;
83985;28/03/1963;1200;0;;3.3;;;;;;
83985;29/03/1963;0000;;23.2;;;1;16.28;76.5;1.333333;
83985;29/03/1963;1200;0;;4.8;;;;;;
83985;30/03/1963;0000;;26.2;;;1.1;20.76;58.75;2.666667;
83985;30/03/1963;1200;0;;8.6;;;;;;
83985;31/03/1963;0000;;30;;;1.1;22.04;81.75;2;
83985;31/03/1963;1200;0;;14.3;;;;;;
83985;01/04/1963;0000;;28;;;1.1;22.38;92.25;2;
83985;01/04/1963;1200;0;;15.1;;;;;;
83985;02/04/1963;0000;;22.4;;;1;18.58;88.25;0;
83985;02/04/1963;1200;5;;13.2;;;;;;
83985;03/04/1963;0000;;26.5;;;0.5;21.46;83.75;0;
83985;03/04/1963;1200;0;;11.2;;;;;;
83985;04/04/1963;0000;;26.8;;;0.8;21.1;89.75;2;
83985;04/04/1963;1200;0;;13.2;;;;;;
83985;05/04/1963;0000;;28;;;1.3;23.08;79.5;2;
83985;05/04/1963;1200;0;;17.3;;;;;;
83985;06/04/1963;0000;;27.9;;;0.4;22.12;91.75;2;
83985;06/04/1963;1200;0;;14.2;;;;;;
83985;07/04/1963;0000;;27.9;;;1.2;22.04;92;1.333333;
83985;07/04/1963;1200;0;;13.8;;;;;;
83985;08/04/1963;0000;;25.5;;;2.7;21.68;85.75;6.666667;
83985;08/04/1963;1200;0;;15.4;;;;;;
83985;09/04/1963;0000;;24.1;;;0.8;18.78;70.75;6.666667;
83985;09/04/1963;1200;3;;10.8;;;;;;
83985;10/04/1963;0000;;22.5;;;1.3;16.66;81;8.666667;
83985;10/04/1963;1200;0;;7.2;;;;;;
83985;11/04/1963;0000;;24.7;;;0.9;16.9;66.25;1.333333;
83985;11/04/1963;1200;0;;6.1;;;;;;
83985;12/04/1963;0000;;23.8;;;1.1;17.44;71.5;7.333333;
83985;12/04/1963;1200;1.5;;8.5;;;;;;
83985;13/04/1963;0000;;24.7;;;0.9;18.24;69.25;0.666667;
83985;13/04/1963;1200;0;;10.4;;;;;;
83985;14/04/1963;0000;;26;;;1.3;18.04;88.25;2.666667;
83985;14/04/1963;1200;0;;9.2;;;;;;
83985;15/04/1963;0000;;24.9;;;0.8;17.8;94;0;
83985;15/04/1963;1200;0;;10.2;;;;;;
83985;16/04/1963;0000;;21.3;;;1.1;15.12;69.25;8.666667;
83985;16/04/1963;1200;1.6;;6.5;;;;;;
83985;17/04/1963;0000;;22.2;;;1.1;14.78;71.75;2;
83985;17/04/1963;1200;0;;4.2;;;;;;
83985;18/04/1963;0000;;22.2;;;1.1;15.68;61;5.333333;
